text,popularity,risk,meaning1,meaning2,meaning3,meaning4,meaning5,pinyin,readings
百花,432,,,
正解,432,,,
叩き,432,,,
飛ばす,432,,,
黒人,431,,,
サイト,431,,,
奥,431,,heart,,ou/oku
死刑,431,,,
エレベーター,430,,,
発作,430,,,
ハート,430,,,
共通,430,,,
予測,430,,,
悲劇,430,,,
苦し,430,,,
ページ,429,,,
衝突,429,,,
フロド,429,,,
一瞬,428,,,
通過,428,,,
置け,428,,,
怖かっ,428,,,
ドラッグ,428,,,
今週,428,,,
処刑,427,,,
助手,427,,,
念,427,,thought,,nen
おしまい,427,,,
勿論,427,,,
冷たい,427,,,
殴ら,427,,,
か月,427,,,
罰,427,,penalty,,batsu/bachi
制服,426,,,
悪化,426,,,
いける,426,,,
カレン,426,,,
製,426,,manufacture,,sei
変わり,425,,,
規模,425,,,
美人,425,,,
向かい,425,,,
リンク,425,,,
入手,425,,,
世代,425,,,
逃がし,424,,,
調整,424,,,
損傷,424,,,
相当,424,,,
メガフォース,423,,,
頑張れ,423,,,
早,423,,early,,sou/haya-i/haya-maru/haya-meru
謝る,422,,,
正常,422,,,
生まれる,422,,,
設定,422,,,
悪党,422,,,
代理,422,,,
身分,422,,,
苦しん,422,,,
強制,422,,,
帰還,422,,,
ハンナ,421,,,
単に,421,,,
勝て,421,,,
界,421,,world,,kai
スティーブ,421,,,
祖父,421,,,
びっくり,421,,,
掴ん,420,,,
グリム,420,,,
ヴァン,420,,,
用心,420,,,
置き去り,420,,,
エド,419,,,
行い,419,,,
捕虜,419,,,
撤退,419,,,
当局,418,,,
留守,418,,,
越し,418,,,
答える,418,,,
きれ,418,,,
パンツ,418,,,
とりあえず,418,,,
選挙,417,,,
命じ,417,,,
議会,417,,,
皇帝,417,,,
存じ,417,,,
肩,417,,shoulder,,ken/kata
止まる,417,,,
姉妹,417,,,
サンプル,417,,,
千,417,,thousand,,sen/chi
連続,417,,,
翻訳,417,,,
隔離,416,,,
ビーチ,416,,,
渡さ,416,,,
待てよ,416,,,
初め,416,,,
紳士,416,,,
ファック,415,,,
去年,415,,,
坊や,415,,,
ノア,415,,,
呪文,415,,,
工作,414,,,
財産,414,,,
どおり,414,,,
ストーン,414,,,
アフリカ,414,,,
餌,414,,bait,,ji/esa/e
ロビー,414,,,
汚れ,414,,,
よー,414,,,
優しく,413,,,
スーザン,413,,,
怯え,413,,,
ド,413,,,
泣く,413,,,
不要,412,,,
ネットワーク,412,,,
配達,412,,,
姉さん,412,,,
勝負,412,,,
たまに,412,,,
グレース,412,,,
おかしな,412,,,
頂き,411,,,
スタート,411,,,
ロイ,411,,,
除い,411,,,
実現,411,,,
ココ,411,,,
共同,411,,,
丸,411,,circle,,gan/maru/maru-i/maru-meru
隊長,411,,,
判る,411,,,
手錠,410,,,
護衛,410,,,
関わる,410,,,
ステージ,410,,,
浮気,410,,,
飲め,410,,,
グレイ,410,,,
何千,410,,,
射撃,410,,,
騙さ,410,,,
ウサギ,409,,,
資格,409,,,
迷っ,409,,,
ジョフリー,409,,,
真面目,409,,,
吸い,409,,,
シカゴ,409,,,
カップ,409,,,
交通,408,,,
必死,408,,,
女房,408,,,
当時,408,,,
遅刻,407,,,
野朗,407,,,
抜く,406,,,
釣り,406,,,
ベルリン,406,,,
前進,406,,,
派,405,,sect,,ha
役割,405,,,
重大,405,,,
含め,404,,,
セクシー,404,,,
っす,404,,,
援助,404,,,
昼,404,,daytime,,chuu/hiru
期間,404,,,
無罪,404,,,
メモ,404,,,
共和,404,,,
信仰,404,,,
愛さ,403,,,
明確,403,,,
重い,403,,,
火事,403,,,
無人,403,,,
ヾ,403,,,
クズ,403,,,
砂漠,403,,,
ウェイン,403,,,
助けよう,403,,,
残す,403,,,
市長,402,,,
お陰,402,,,
灰,402,,ashes,,kai/hai
失踪,401,,,
何に,401,,,
族,401,,tribe,,zoku
一員,401,,,
婦人,401,,,
検討,401,,,
電子,401,,,
復帰,401,,,
オイ,400,,,
用事,400,,,
あきらめ,400,,,
降伏,400,,,
降りろ,400,,,
販売,400,,,
ラ,400,,,
変身,400,,,
指令,400,,,
冒険,399,,,
正しく,399,,,
スタニス,399,,,
派遣,399,,,
風呂,398,,,
置き,398,,,
ミルク,398,,,
一時,398,,,
生き物,398,,,
上昇,397,,,
ピート,397,,,
陪審,397,,,
はな,397,,,
ハッキング,397,,,
怪しい,397,,,
ドク,397,,,
背後,397,,,
レスター,397,,,
体験,396,,,
許す,396,,,
眠り,396,,,
ノック,396,,,
キレイ,395,,,
乗客,395,,,
終え,395,,,
直ちに,395,,,
抱き,395,,,
出番,395,,,
シート,395,,,
熱い,395,,,
虐殺,394,,,
教,394,,teach,,kyou/oshi-eru/oso-waru
勘違い,394,,,
ウィルス,394,,,
サンサ,394,,,
ジェイ,394,,,
発信,394,,,
壊す,393,,,
ガソリン,393,,,
修復,393,,,
フィールド,393,,,
チビ,393,,,
図,393,,diagram,,zu/to/haka-ru
オーケイ,393,,,
美術,393,,,
意図,393,,,
払い,393,,,
診断,392,,,
勘弁,392,,,
評議,392,,,
不正,391,,,
王女,391,,,
舌,390,,tongue,,zetsu/shita
執行,390,,,
奪い,390,,,
言い訳,390,,,
印,390,,mark,,in/shirushi
泣き,389,,,
盗聴,389,,,
結論,389,,,
わざわざ,389,,,
ハッピー,388,,,
仕方,388,,,
パソコン,388,,,
もたらす,388,,,
用件,388,,,
ゴードン,388,,,
父様,388,,,
狙撃,388,,,
からかっ,388,,,
しゃべり,388,,,
夫婦,388,,,
ローレル,387,,,
タンク,387,,,
骨折,387,,,
逃げよう,387,,,
スキャン,386,,,
救わ,386,,,
打っ,386,,,
頂戴,386,,,
引退,386,,,
とり,386,,,
笑う,385,,,
種族,385,,,
抑え,385,,,
ジェームス,385,,,
サイズ,385,,,
仲良く,384,,,
タイミング,384,,,
返さ,384,,,
速い,384,,,
白,384,,white,,haku/byaku/shiro/shiro-i
作用,384,,,
ｍ,384,,,
額,384,,amount,,gaku/hitai
喜ぶ,383,,,
おう,383,,,
嫌っ,383,,,
ありがたい,383,,,
スイッチ,383,,,
スタッフ,383,,,
対象,383,,,
棒,383,,rod,,bou
抜ける,383,,,
伏せ,383,,,
娼婦,382,,,
繋がっ,382,,,
示す,382,,,
群れ,382,,,
免許,382,,,
キャシー,382,,,
青,382,,blue,,sei/ao/ao-i
作動,382,,,
ナンシー,381,,,
医学,381,,,
引け,381,,,
ええと,381,,,
帰ろう,381,,,
組み,381,,,
排除,380,,,
修正,380,,,
そっ,380,,,
時点,380,,,
公開,380,,,
急が,380,,,
戦略,380,,,
載っ,380,,,
発砲,379,,,
自慢,379,,,
立てる,379,,,
かまわ,379,,,
分離,379,,,
屋敷,378,,,
外国,378,,,
バイク,378,,,
トランク,378,,,
集会,378,,,
ルーム,377,,,
ゾード,377,,,
いただけ,377,,,
ボストン,377,,,
ぜひ,377,,,
ハンター,377,,,
五,377,,five,,go/itsu/itsu-tsu
ピザ,377,,,
戻ろう,377,,,
仮,377,,temporary,,ka/kari
おや,376,,,
初めまして,376,,,
捕らえ,376,,,
海兵,376,,,
見当,376,,,
裸,376,,naked,,ra/hadaka
孫,375,,grandchild,,son/mago
考慮,375,,,
進化,375,,,
労働,375,,,
放棄,375,,,
ばか,374,,,
園,374,,garden,,en/sono
思考,374,,,
イメージ,374,,,
癌,374,,,
眼,373,,eyeball,,gan/manako
屋上,373,,,
驚か,373,,,
把握,373,,,
判事,373,,,
戦場,373,,,
ダグ,372,,,
爪,372,,claw,,tsume
たっ,372,,,
商売,372,,,
質,372,,quality,,shitsu/shichi
捜す,371,,,
給料,371,,,
ペン,371,,,
ライリー,371,,,
モード,371,,,
十,371,,ten,,juu/ji'/too/to
アマンダ,371,,,
チキン,371,,,
フォード,371,,,
正面,371,,,
理想,370,,,
サムライ,370,,,
やがる,370,,,
カッコ,370,,,
カット,370,,,
隠れ家,370,,,
ストレス,370,,,
膝,370,,knee,,hiza
無効,370,,,
供給,370,,,
ミラー,369,,,
稼ぎ,369,,,
捕まえろ,369,,,
監禁,369,,,
掛かっ,369,,,
魔術,369,,,
ウィン,368,,,
薬物,368,,,
春,368,,springtime,,shun/haru
衝撃,368,,,
ランチ,368,,,
祖母,368,,,
充分,368,,,
顧客,368,,,
絶望,367,,,
おかえり,367,,,
テキサス,367,,,
急ぐ,367,,,
受信,367,,,
ウチ,367,,,
上院,367,,,
迫っ,367,,,
月曜,367,,,
心理,367,,,
断る,367,,,
ジュリエット,366,,,
渡っ,366,,,
はやく,366,,,
ダン,366,,,
珍しい,366,,,
動かし,366,,,
祝福,366,,,
オンライン,366,,,
信じろ,366,,,
港,365,,harbor,,kou/minato
ざる,365,,,
寄せ,365,,,
クーパー,365,,,
眠る,365,,,
小説,365,,,
やはり,365,,,
日曜,365,,,
ミッション,365,,,
シスター,365,,,
訴え,364,,,
ダリル,364,,,
幾,364,,"""how",,"many"" ki/iku"
ビクター,364,,,
暮らす,364,,,
ライオン,364,,,
わざと,364,,,
トリック,364,,,
キリスト,364,,,
どのような,364,,,
祭,364,,festival,,sai/matsu-ru/matsu-ri
貰う,364,,,
下ろし,363,,,
外科,363,,,
まっすぐ,363,,,
ううん,363,,,
海軍,363,,,
下ろせ,363,,,
賞,363,,prize,,shou
料,363,,fee,,ryou
類,363,,sort,,rui/tagu-i
リンダ,363,,,
高速,363,,,
チョコレート,362,,,
ハント,362,,,
マット,362,,,
世の中,362,,,
告発,362,,,
ロープ,361,,,
捧げ,361,,,
しょう,361,,,
勤務,361,,,
無用,361,,,
図書,360,,,
そっくり,360,,,
マリア,360,,,
ジェイコブ,360,,,
検索,360,,,
ブラウン,360,,,
汚染,359,,,
ドローン,359,,,
離さ,359,,,
どころ,359,,,
ウィンターフェル,359,,,
サリー,359,,,
本人,359,,,
セント,359,,,
圧力,359,,,
普段,359,,,
艦長,359,,,
マシュー,358,,,
狙わ,358,,,
取り引き,358,,,
起こさ,358,,,
アルファ,358,,,
忠告,358,,,
食う,358,,,
女子,358,,,
どなた,357,,,
印象,357,,,
突入,357,,,
締め,357,,,
よお,357,,,
役目,357,,,
面会,357,,,
遂げ,357,,,
まとめ,356,,,
ゲイ,356,,,
訴訟,356,,,
怒る,356,,,
真似,356,,,
土曜,356,,,
ラッキー,356,,,
ばっかり,355,,,
開か,355,,,
皮膚,355,,,
回る,355,,,
キッチン,355,,,
年齢,355,,,
新人,355,,,
感動,355,,,
直面,355,,,
でかい,355,,,
望ま,354,,,
皮,354,,skin,,hi/kawa
判り,354,,,
わかん,354,,,
オオカミ,354,,,
じゃぁ,354,,,
ケリー,354,,,
スミス,354,,,
補,353,,supplement,,ho/ogina-u
ムリ,353,,,
よれ,353,,,
症状,353,,,
ガールフレンド,352,,,
もたらし,352,,,
牧師,352,,,
エリア,352,,,
ブリッジ,352,,,
調べろ,351,,,
解雇,351,,,
知恵,351,,,
毎晩,351,,,
自動,351,,,
天気,351,,,
追加,351,,,
スポーツ,351,,,
売れ,351,,,
入れろ,351,,,
救え,351,,,
睡眠,350,,,
割り,350,,,
生涯,350,,,
仕え,350,,,
降ろし,350,,,
高度,350,,,
間抜け,350,,,
生かし,349,,,
デ,349,,,
極めて,349,,,
画像,349,,,
ロブ,349,,,
おこう,348,,,
都,348,,metropolis,,to/tsu/miyako
マネ,348,,,
世,348,,world,,sei/se/yo
ドライバー,348,,,
物理,348,,,
リリー,348,,,
新鮮,348,,,
死人,348,,,
破る,348,,,
古代,348,,,
ドーム,347,,,
最中,347,,,
逃走,347,,,
達成,347,,,
歌う,347,,,
正式,347,,,
同情,347,,,
独り,347,,,
数百,346,,,
表現,346,,,
着る,346,,,
ポッド,346,,,
伝えろ,346,,,
殆ど,346,,,
はぁ,346,,,
当たり前,346,,,
握っ,345,,,
バッテリー,345,,,
打つ,345,,,
座標,345,,,
座る,345,,,
残酷,345,,,
結び,345,,,
相,344,,mutual,,sou/shou/ai
マズイ,344,,,
ディナー,344,,,
支え,344,,,
イラク,344,,,
装備,344,,,
ジェット,344,,,
つらい,344,,,
建設,344,,,
承認,344,,,
弱,344,,weak,,jaku/yowa-i/yowa-ru/yowa-maru/yowa-meru
苦手,344,,,
サイロン,344,,,
槍,343,,,
話題,343,,,
有っ,343,,,
アナキン,343,,,
脱獄,343,,,
ちょ,343,,,
切断,343,,,
領域,343,,,
弱点,343,,,
提督,343,,,
クリーム,343,,,
被告,343,,,
刑,342,,punish,,kei
一切,342,,,
届い,342,,,
離す,342,,,
負ける,342,,,
ホット,342,,,
衣装,341,,,
帰れる,341,,,
嫌わ,341,,,
同然,341,,,
手順,341,,,
傷つい,341,,,
級,341,,rank,,kyuu
地点,341,,,
隠れる,341,,,
無くなっ,340,,,
あたり,340,,,
クロエ,340,,,
儀式,340,,,
具体,339,,,
ペニー,339,,,
サンタ,339,,,
玄関,339,,,
煙,339,,smoke,,en/kemu-ru/kemuri/kemu-i
げ,339,,,
分間,339,,,
噛ま,339,,,
答えろ,339,,,
闘い,338,,,
致し,338,,,
伝統,338,,,
獲物,338,,,
ブラッド,338,,,
ロジャー,338,,,
踊っ,338,,,
サイド,338,,,
羊,338,,sheep,,you/hitsuji
友情,338,,,
自転車,337,,,
昼食,337,,,
ジュニア,337,,,
今晩,337,,,
頭痛,337,,,
成果,337,,,
行き先,336,,,
昨晩,336,,,
大臣,336,,,
ブライアン,336,,,
ったら,336,,,
シャトル,336,,,
麦,336,,wheat,,baku/mugi
たび,336,,,
ピンク,335,,,
領主,335,,,
教えろ,335,,,
読め,335,,,
頼り,335,,,
ミア,335,,,
妖精,335,,,
たー,335,,,
ナニ,335,,,
連行,335,,,
アドバイス,334,,,
テディ,334,,,
快適,334,,,
歩け,334,,,
導く,334,,,
報道,334,,,
死因,334,,,
少々,333,,,
夜明け,333,,,
増え,333,,,
凶器,333,,,
グラス,333,,,
電車,333,,,
恋愛,333,,,
心当たり,333,,,
再生,332,,,
電力,332,,,
神聖,332,,,
指名,332,,,
陰謀,332,,,
ダイヤ,332,,,
暗く,332,,,
周辺,332,,,
いこう,331,,,
イライアス,331,,,
職員,331,,,
愛情,331,,,
通る,331,,,
建て,331,,,
忠実,331,,,
師匠,331,,,
追放,330,,,
ヵ月,330,,,
延び,330,,,
古,330,,old,,ko/furu-i/furu-su
真ん中,330,,,
ネルソン,330,,,
商品,330,,,
あげよう,330,,,
バーニー,330,,,
刺さ,330,,,
構築,330,,,
ジョーク,330,,,
手掛かり,330,,,
部長,329,,,
引っ越し,329,,,
スポック,329,,,
聖書,329,,,
サマリア,329,,,
買い物,329,,,
引き金,329,,,
校長,329,,,
トロイ,329,,,
植物,329,,,
たいした,329,,,
フ,328,,,
ショット,328,,,
戦わ,328,,,
バッジ,328,,,
入り口,328,,,
ウォルト,328,,,
丘,328,,hill,,kyuu/oka
チョウ,328,,,
返っ,327,,,
小便,327,,,
際,327,,occasion,,sai/kiwa
残ら,327,,,
極秘,327,,,
サル,327,,,
ズボン,327,,,
アウト,327,,,
信念,327,,,
エリザベス,327,,,
雑誌,326,,,
永久,326,,,
よけれ,326,,,
フード,326,,,
発言,326,,,
マーティン,326,,,
はじめ,326,,,
救える,326,,,
パティ,326,,,
発明,326,,,
ロニー,326,,,
メリー,326,,,
事項,326,,,
作れ,326,,,
遅れる,326,,,
囲ま,325,,,
掛かる,325,,,
放り,325,,,
詩,325,,poem,,shi
キャリア,325,,,
ボビー,325,,,
悪人,325,,,
果たし,324,,,
従え,324,,,
バイバイ,324,,,
なくなる,324,,,
飢え,324,,,
重力,324,,,
払わ,324,,,
筋,324,,muscle,,kin/suji
埋葬,324,,,
肌,324,,texture,,hada
ムダ,324,,,
ハンサム,324,,,
インタビュー,324,,,
おー,323,,,
もしくは,323,,,
探偵,323,,,
本日,323,,,
ブラボー,323,,,
払え,323,,,
ローズ,323,,,
ＦＢＩ,322,,,
代償,322,,,
恥ずかしい,322,,,
張る,322,,,
カバー,322,,,
タワー,322,,,
侮辱,322,,,
半沢,322,,,
やる気,322,,,
争い,321,,,
羽,321,,feather,,u/ha/hane
首相,321,,,
親愛,321,,,
消防,321,,,
拡大,320,,,
駆け,320,,,
笑い声,320,,,
ビショップ,320,,,
持ち主,320,,,
野球,320,,,
合おう,320,,,
ポー,320,,,
虐待,320,,,
戦え,320,,,
収集,319,,,
導い,319,,,
プラン,319,,,
区,319,,ward,,ku
カップル,319,,,
覚め,319,,,
もっとも,319,,,
脱い,319,,,
ボーイフレンド,319,,,
試み,318,,,
随分,318,,,
デルタ,318,,,
期,318,,"""period",,"of time"" ki"
強化,318,,,
幻覚,318,,,
パーカー,317,,,
訪ね,317,,,
周囲,317,,,
眺め,317,,,
評判,317,,,
地下鉄,317,,,
たけれ,317,,,
とっく,317,,,
双子,316,,,
大会,316,,,
職場,316,,,
黄金,316,,,
アーメン,316,,,
キングズ,316,,,
共犯,316,,,
又,316,,or,,mata
漏れ,315,,,
激しい,315,,,
ペット,315,,,
フリ,315,,,
ころ,315,,,
戻れる,315,,,
ランス,315,,,
踊り,315,,,
抱い,315,,,
翼,315,,wing,,yoku/tsubasa
スノウ,315,,,
賢く,315,,,
複数,315,,,
要,315,,need,,you/kaname/i-ru
大物,315,,,
防御,315,,,
すげえ,314,,,
どんどん,314,,,
整理,314,,,
ソ,314,,,
宝,314,,treasure,,hou/takara
能,314,,ability,,nou
起こり,313,,,
杖,313,,,
付けろ,313,,,
会計,313,,,
人工,313,,,
取れる,312,,,
狙う,312,,,
ヨーロッパ,312,,,
企ん,312,,,
検察,312,,,
解読,312,,,
疑わ,312,,,
聞こう,312,,,
エル,312,,,
つかん,311,,,
メス,311,,,
トワイライト,311,,,
グラント,311,,,
金融,311,,,
借金,311,,,
やっぱ,311,,,
谷,311,,valley,,koku/tani
バイ,311,,,
アイリス,311,,,
偵察,311,,,
テレサ,311,,,
競争,311,,,
ハード,310,,,
予言,310,,,
ガン,310,,,
雇わ,310,,,
楽しむ,310,,,
チャンピオン,310,,,
処置,310,,,
着き,310,,,
賞金,309,,,
愉快,309,,,
針,309,,needle,,shin/hari
ヒット,309,,,
年寄り,309,,,
部品,309,,,
ケイティ,309,,,
庁,309,,"""government",,"office"" chou"
発電,309,,,
アン,309,,,
網,309,,netting,,mou/ami
満ち,309,,,
反,309,,anti-,,han/so-ru/so-rasu
面白く,308,,,
航海,308,,,
入院,308,,,
ネイサン,308,,,
そなた,308,,,
半年,308,,,
礼儀,308,,,
あちこち,308,,,
救世,308,,,
せっかく,308,,,
扱う,308,,,
資産,308,,,
Ｃ,307,,,
にくい,307,,,
葬儀,307,,,
回り,307,,,
好,307,,like,,kou/kono-mu/su-ku
大声,307,,,
運び,307,,,
かね,307,,,
国防,307,,,
爆撃,307,,,
巨,307,,gigantic,,kyo
トラヴィス,306,,,
広い,306,,,
高級,306,,,
だり,306,,,
言,306,,say,,gen/gon/i-u/koto
宣言,306,,,
住民,306,,,
至急,306,,,
レーン,306,,,
皮肉,306,,,
オーロラ,305,,,
以下,305,,,
管,305,,pipe,,kan/kuda
宗教,305,,,
検事,305,,,
ようやく,305,,,
動かす,305,,,
ブレナン,305,,,
今頃,305,,,
切れる,305,,,
豆,305,,beans,,tou/mame
純粋,305,,,
保存,305,,,
予備,305,,,
貨物,304,,,
パニック,304,,,
内側,304,,,
数千,304,,,
思える,304,,,
司法,304,,,
偽物,304,,,
最強,304,,,
成し,303,,,
捕まる,303,,,
拍手,303,,,
懸命,303,,,
兆候,303,,,
クレジット,302,,,
吐き,302,,,
叫ぶ,302,,,
シー,302,,,
短い,302,,,
うわ,302,,,
がっかり,302,,,
部門,302,,,
ジェリー,301,,,
警,301,,"""guard",,"against"" kei"
イアン,301,,,
戻さ,301,,,
見つけろ,301,,,
刀,301,,sword,,tou/katana
明かり,301,,,
ソフィー,301,,,
列,301,,row,,retsu
進展,301,,,
マズい,301,,,
製造,300,,,
触れる,300,,,
空間,300,,,
扱っ,300,,,
誘導,300,,,
小さく,300,,,
テア,300,,,
役立つ,300,,,
繭子,300,,,
隻,300,,vessels,,seki
巣,300,,nest,,sou/su
降下,300,,,
時刻,300,,,
クローン,299,,,
死後,299,,,
フランシス,299,,,
おぉ,299,,,
ウォーレン,299,,,
療法,298,,,
博物,298,,,
見つかり,298,,,
ゲイル,298,,,
ショウ,298,,,
果て,298,,,
はるか,298,,,
直前,298,,,
カ月,298,,,
外す,297,,,
地震,297,,,
蛇,297,,snake,,ja/da/hebi
性格,297,,,
付く,297,,,
パーク,297,,,
アル,297,,,
母様,297,,,
ニキータ,297,,,
行,297,,go,,kou/gyou/i-ku/yu-ku/okona-u
展開,297,,,
吐い,297,,,
繋がり,297,,,
噛み,297,,,
鎖,297,,chain,,sa/kusari
きちんと,296,,,
判明,296,,,
キム,296,,,
勝てる,296,,,
エリカ,296,,,
暴行,296,,,
パンチ,296,,,
若く,296,,,
ふざける,296,,,
いかに,296,,,
リンカーン,296,,,
葉,296,,leaf,,you/ha
社員,296,,,
成り,295,,,
開放,295,,,
ワオ,295,,,
賢明,295,,,
ジン,295,,,
トン,295,,,
太,294,,thick,,tai/ta/futo-i/futo-ru
原子,294,,,
利口,294,,,
ドワーフ,294,,,
狂気,294,,,
センサー,294,,,
とれ,294,,,
キット,294,,,
先ず,294,,,
えーと,294,,,
吹っ,294,,,
洞窟,294,,,
砂糖,294,,,
よーし,293,,,
株,293,,stocks,,kabu
守護,293,,,
ジョイ,293,,,
ターナー,293,,,
億,293,,"""hundred",,"million"" oku"
ドリー,293,,,
手続き,293,,,
中佐,293,,,
パスポート,293,,,
不法,293,,,
イカレ,293,,,
ウィルソン,292,,,
デブ,292,,,
偽,292,,falsehood,,gi/itsuwa-ru/nise
キャメロン,292,,,
ロケット,292,,,
友だち,292,,,
戦車,292,,,
票,292,,ballot,,hyou
ギリシャ,292,,,
下手,292,,,
軌道,291,,,
リグスビー,291,,,
肉体,291,,,
ヵ,291,,,
探さ,291,,,
潜在,291,,,
作家,291,,,
ジェシカ,291,,,
百,291,,hundred,,hyaku
色んな,291,,,
タトゥー,290,,,
廊下,290,,,
なー,290,,,
マルコム,290,,,
っと,290,,,
リング,290,,,
同行,290,,,
たどり,290,,,
再開,290,,,
忙しく,290,,,
去り,289,,,
検出,289,,,
グッド,289,,,
菓子,289,,,
地位,289,,,
誘惑,289,,,
皆殺し,289,,,
構造,289,,,
一同,289,,,
パス,289,,,
ジェレミー,289,,,
昇進,289,,,
スピーチ,289,,,
浴び,289,,,
削除,289,,,
モニター,288,,,
独身,288,,,
売人,288,,,
自体,288,,,
殺せる,288,,,
化け物,288,,,
タマ,288,,,
善人,287,,,
断っ,287,,,
殴り,287,,,
クロ,287,,,
郵便,287,,,
離陸,287,,,
手下,287,,,
おもちゃ,287,,,
いきなり,287,,,
毎年,286,,,
カル,286,,,
特徴,286,,,
開き,286,,,
劇場,286,,,
端,286,,edge,,tan/hashi/ha/hata
肺,286,,lungs,,hai
止まら,286,,,
メイン,286,,,
呪わ,285,,,
公表,285,,,
停め,285,,,
Ａ,285,,,
べ,285,,,
美味しい,285,,,
止めよう,285,,,
ノート,285,,,
多少,285,,,
栄光,285,,,
ロン,285,,,
ランド,285,,,
クソッタレ,284,,,
凄く,284,,,
登っ,284,,,
検死,284,,,
尊重,284,,,
ヤバイ,284,,,
録,284,,record,,roku
主任,284,,,
演技,284,,,
融資,284,,,
瓶,284,,"""flower",,"pot"" bin"
しめ,283,,,
インチ,283,,,
難しく,283,,,
サーバー,283,,,
侵略,283,,,
楽しみ,283,,,
去ら,283,,,
率直,283,,,
雲,283,,cloud,,un/kumo
ドーン,283,,,
野人,283,,,
レイプ,282,,,
合格,282,,,
拘留,282,,,
突破,282,,,
泥,282,,mud,,dei/doro
幸い,282,,,
優勝,282,,,
バラバラ,282,,,
誘い,282,,,
アイザック,282,,,
ポップ,282,,,
回避,282,,,
届く,282,,,
太っ,282,,,
徹底,282,,,
帰宅,281,,,
ローガン,281,,,
児,281,,child,,ji
レイナ,281,,,
低い,281,,,
無限,281,,,
たがる,281,,,
ノーマン,281,,,
貰い,281,,,
ヘレン,281,,,
フライト,281,,,
長年,281,,,
言語,281,,,
クマ,281,,,
アレク,281,,,
参っ,281,,,
録音,280,,,
凶獣,280,,,
登場,280,,,
ハッカー,280,,,
おか,279,,,
グレッグ,279,,,
報復,279,,,
此奴,279,,,
燃やし,279,,,
合流,279,,,
パイプ,279,,,
アリバイ,279,,,
匿名,279,,,
アディ,279,,,
上がれ,279,,,
ケイレブ,279,,,
ハッキリ,278,,,
ライフル,278,,,
ソース,278,,,
収穫,278,,,
チーフ,278,,,
尽くす,278,,,
ユニット,278,,,
ゴーゴー,278,,,
殴る,278,,,
提出,278,,,
オフ,278,,,
かき,278,,,
やがれ,277,,,
召喚,277,,,
模様,277,,,
エンタープライズ,277,,,
音声,277,,,
起訴,277,,,
ダーク,277,,,
Ｂ,277,,,
見てくれ,277,,,
分野,277,,,
怪獣,277,,,
王冠,277,,,
拾っ,277,,,
進み,277,,,
文明,277,,,
征服,277,,,
確率,276,,,
ねっ,276,,,
こら,276,,,
選べ,276,,,
無料,276,,,
すりゃ,276,,,
ジャングル,276,,,
ヴァンパイア,276,,,
せれ,276,,,
叩く,276,,,
洗濯,276,,,
あかね,276,,,
腐っ,276,,,
安藤,276,,,
職,275,,employment,,shoku
ふさわしい,275,,,
サン,275,,,
六,275,,six,,roku/mu/mu-tsu/mu'-tsu
喋り,275,,,
ジェニー,275,,,
花嫁,275,,,
根拠,275,,,
コカイン,275,,,
ホーム,274,,,
アブ,274,,,
インド,274,,,
ナチ,274,,,
渡る,274,,,
哲希,274,,,
リバー,274,,,
収容,274,,,
ディスク,274,,,
包囲,273,,,
幸福,273,,,
ストリート,273,,,
黄,273,,yellow,,kou/ou/ki
意外,273,,,
丁度,273,,,
米,273,,rice,,bei/mai/kome
情熱,273,,,
デニス,273,,,
勝者,272,,,
稼い,272,,,
香り,272,,,
飽き,272,,,
孤児,272,,,
損失,272,,,
ボーンズ,272,,,
越える,272,,,
値段,272,,,
空腹,271,,,
うっ,271,,,
デッド,271,,,
ランディング,271,,,
メガネ,271,,,
率,271,,rate,,sotsu/ritsu/hiki-iru
寄付,271,,,
明白,271,,,
喋る,271,,,
鈴,271,,"""small",,"bell"" rei/rin/suzu"
御免,271,,,
アリ,271,,,
ボーイ,270,,,
悩ん,270,,,
下着,270,,,
ジョーダン,270,,,
出席,270,,,
ツアー,270,,,
レオ,270,,,
旗,270,,"""national",,"flag"" ki/hata"
銀河,270,,,
スカイネット,270,,,
送れ,270,,,
汝,269,,,
美しく,269,,,
技,269,,skill,,gi/waza
材料,269,,,
洗っ,269,,,
消さ,269,,,
ティム,269,,,
容赦,269,,,
掘り,269,,,
パスワード,268,,,
地帯,268,,,
逃れ,268,,,
テイラー,268,,,
郡,268,,county,,gun
ヤク,268,,,
銀,268,,silver,,gin
合法,268,,,
パイ,268,,,
缶,268,,"""tin",,"can"" kan"
会見,268,,,
バーンズ,268,,,
関わら,268,,,
集合,267,,,
野蛮,267,,,
文書,267,,,
イケ,267,,,
セリフ,267,,,
頭蓋,267,,,
良し,267,,,
ルーカス,267,,,
アナ,267,,,
失せろ,267,,,
ハリス,267,,,
避ける,266,,,
こっそり,266,,,
責める,266,,,
まだまだ,266,,,
イラン,266,,,
レディ,266,,,
出入り,266,,,
暗黒,266,,,
つつ,266,,,
ワイルド,266,,,
震え,265,,,
貰える,265,,,
取締,265,,,
熊,265,,bear,,kuma
ニ,265,,,
泣か,265,,,
着か,265,,,
上手い,265,,,
うわー,265,,,
職業,265,,,
たしか,265,,,
おやすみなさい,265,,,
悲鳴,265,,,
プライベート,265,,,
ともかく,265,,,
タイヤ,264,,,
意気,264,,,
へえ,264,,,
ウィリアム,264,,,
溺れ,264,,,
葬式,264,,,
